product_id,product_name,vendor,category,price,original_price,rating,review_count,in_stock,sku,tags,description,created_at,image_url,product_url,is_discounted,discount_amount,discount_percentage,stock_status,created_date,created_year,created_month,created_month_name,price_category,rating_category
407,Ultra Cat Tree,VitalLife,Pet Supplies,15.1,23.7,3.0,415,1,SKU-PET-0407,"dogs, cats, pets",High-quality ultra cat tree from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This pet supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-27 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Cat,https://scrapingsandbox.com/product/407,1,8.6,36.29,In Stock,2023-03-27,2023,3,March,Budget,Average
408,Organic Hot Sauce,TasteBud,Food & Beverage,139.44,,4.8,227,1,SKU-FOO-0408,"organic, artisan",High-quality organic hot sauce from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2023-12-23 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Hot,https://scrapingsandbox.com/product/408,0,0.0,0.0,In Stock,2023-12-23,2023,12,December,Premium,Excellent
409,Compact Litter Box,DeskMate,Pet Supplies,101.33,,3.5,216,1,SKU-PET-0409,food,High-quality compact litter box from DeskMate. Perfect for everyday use. Features premium materials and thoughtful design. This pet supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-12-12 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Litter,https://scrapingsandbox.com/product/409,0,0.0,0.0,In Stock,2023-12-12,2023,12,December,Premium,Good
410,Wireless Sweatband,PlayZone,Sports,16.35,,3.4,186,1,SKU-SPO-0410,fitness,High-quality wireless sweatband from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-24 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Sweatband,https://scrapingsandbox.com/product/410,0,0.0,0.0,In Stock,2022-02-24,2022,2,February,Budget,Average
411,Lightweight Sketchbook,NovaTech,Art,116.88,,4.7,319,1,SKU-ART-0411,"drawing, crafts",High-quality lightweight sketchbook from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-06 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Sketchbook,https://scrapingsandbox.com/product/411,0,0.0,0.0,In Stock,2022-01-06,2022,1,January,Premium,Excellent
412,Portable Art Portfolio,TasteBud,Art,181.73,,4.5,87,1,SKU-ART-0412,painting,High-quality portable art portfolio from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-12 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Art,https://scrapingsandbox.com/product/412,0,0.0,0.0,In Stock,2022-01-12,2022,1,January,Luxury,Excellent
413,Smart Hot Sauce,NovaTech,Food & Beverage,203.21,330.47,4.1,76,1,SKU-FOO-0413,"organic, gourmet, drinks",High-quality smart hot sauce from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2022-05-04 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Hot,https://scrapingsandbox.com/product/413,1,127.26,38.51,In Stock,2022-05-04,2022,5,May,Luxury,Very Good
414,Limited Edition Dash Cam,TasteBud,Automotive,124.89,,4.6,307,0,SKU-AUT-0414,"car, travel",High-quality limited edition dash cam from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-04 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Dash,https://scrapingsandbox.com/product/414,0,0.0,0.0,Out of Stock,2022-01-04,2022,1,January,Premium,Excellent
415,Portable Exfoliator,ProGear,Beauty,112.25,,4.8,405,1,SKU-BEA-0415,"self-care, vegan",High-quality portable exfoliator from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2022-12-03 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Exfoliator,https://scrapingsandbox.com/product/415,0,0.0,0.0,In Stock,2022-12-03,2022,12,December,Premium,Excellent
416,Vintage Scale,AutoParts Pro,Health,152.49,,3.5,136,1,SKU-HEA-0416,"medical, natural, fitness",High-quality vintage scale from AutoParts Pro. Perfect for everyday use. Features premium materials and thoughtful design. This health product has been carefully crafted to meet the highest standards of quality and performance.,2023-12-22 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Scale,https://scrapingsandbox.com/product/416,0,0.0,0.0,In Stock,2023-12-22,2023,12,December,Luxury,Good
417,Lightweight Webcam,DeskMate,Electronics,171.45,282.26,4.6,265,1,SKU-ELE-0417,"tech, wireless",High-quality lightweight webcam from DeskMate. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2022-04-30 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Webcam,https://scrapingsandbox.com/product/417,1,110.81,39.26,In Stock,2022-04-30,2022,4,April,Luxury,Excellent
418,Vintage Towel Set,ArtisanHub,Home & Garden,121.47,,3.6,319,1,SKU-HOM-0418,"living room, garden",High-quality vintage towel set from ArtisanHub. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2022-11-10 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Towel,https://scrapingsandbox.com/product/418,0,0.0,0.0,In Stock,2022-11-10,2022,11,November,Premium,Good
419,Ultra Pet Carrier,PawPal,Pet Supplies,25.22,,3.5,205,1,SKU-PET-0419,"dogs, pets, food",High-quality ultra pet carrier from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This pet supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-12 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Pet,https://scrapingsandbox.com/product/419,0,0.0,0.0,In Stock,2023-07-12,2023,7,July,Budget,Good
420,Heavy-Duty Dumbbell Set,ArtisanHub,Sports,78.71,,4.8,493,1,SKU-SPO-0420,"outdoor, gym",High-quality heavy-duty dumbbell set from ArtisanHub. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-30 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Dumbbell,https://scrapingsandbox.com/product/420,0,0.0,0.0,In Stock,2023-10-30,2023,10,October,Affordable,Excellent
421,Modern Synthesizer Patch,PageTurner,Music,43.21,61.19,3.9,54,0,SKU-MUS-0421,"instruments, performance",High-quality modern synthesizer patch from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-06 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Synthesizer,https://scrapingsandbox.com/product/421,1,17.98,29.38,Out of Stock,2023-07-06,2023,7,July,Budget,Good
422,Pro Music Stand,PawPal,Music,156.18,263.2,3.4,450,1,SKU-MUS-0422,"instruments, audio",High-quality pro music stand from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-05-28 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Music,https://scrapingsandbox.com/product/422,1,107.02,40.66,In Stock,2022-05-28,2022,5,May,Luxury,Average
423,Portable Floor Mat,PageTurner,Automotive,130.9,220.86,3.2,449,1,SKU-AUT-0423,"car, maintenance",High-quality portable floor mat from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-09 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Floor,https://scrapingsandbox.com/product/423,1,89.96,40.73,In Stock,2022-07-09,2022,7,July,Premium,Average
424,Modern Car Charger,TechVault,Automotive,59.51,80.02,3.2,435,1,SKU-AUT-0424,"car, travel, safety",High-quality modern car charger from TechVault. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-06 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Car,https://scrapingsandbox.com/product/424,1,20.51,25.63,In Stock,2023-11-06,2023,11,November,Affordable,Average
425,Limited Edition Cat Tree,VitalLife,Pet Supplies,15.0,18.8,4.4,192,1,SKU-PET-0425,"cats, pets",High-quality limited edition cat tree from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This pet supplies product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-13 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Cat,https://scrapingsandbox.com/product/425,1,3.8,20.21,In Stock,2022-03-13,2022,3,March,Budget,Very Good
426,Advanced Pasta Set,NovaTech,Food & Beverage,182.57,,3.5,282,0,SKU-FOO-0426,drinks,High-quality advanced pasta set from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-13 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Pasta,https://scrapingsandbox.com/product/426,0,0.0,0.0,Out of Stock,2023-10-13,2023,10,October,Luxury,Good
427,Vintage Tennis Balls,StyleCraft,Sports,195.69,329.49,3.3,83,1,SKU-SPO-0427,"fitness, outdoor",High-quality vintage tennis balls from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2022-08-24 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Tennis,https://scrapingsandbox.com/product/427,1,133.8,40.61,In Stock,2022-08-24,2022,8,August,Luxury,Average
428,Vintage Brush Kit,ArtisanHub,Art,79.2,,3.8,368,0,SKU-ART-0428,"creative, crafts",High-quality vintage brush kit from ArtisanHub. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-23 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Brush,https://scrapingsandbox.com/product/428,0,0.0,0.0,Out of Stock,2023-10-23,2023,10,October,Affordable,Good
429,Handcrafted Skipping Rope,PawPal,Sports,170.8,,4.6,107,1,SKU-SPO-0429,"fitness, workout",High-quality handcrafted skipping rope from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2022-10-06 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Skipping,https://scrapingsandbox.com/product/429,0,0.0,0.0,In Stock,2022-10-06,2022,10,October,Luxury,Excellent
430,Eco-Friendly Tennis Balls,GlowUp,Sports,49.39,65.75,3.5,58,1,SKU-SPO-0430,"fitness, workout, outdoor",High-quality eco-friendly tennis balls from GlowUp. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2023-09-20 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Tennis,https://scrapingsandbox.com/product/430,1,16.36,24.88,In Stock,2023-09-20,2023,9,September,Budget,Good
431,Classic LED Desk Lamp,MindBooks,Electronics,104.95,,4.7,16,1,SKU-ELE-0431,"tech, gadgets, wireless",High-quality classic led desk lamp from MindBooks. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-26 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=LED,https://scrapingsandbox.com/product/431,0,0.0,0.0,In Stock,2023-08-26,2023,8,August,Premium,Excellent
432,Professional Paint Set,NovaTech,Art,146.73,248.19,3.6,162,1,SKU-ART-0432,"supplies, creative, painting",High-quality professional paint set from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-06 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Paint,https://scrapingsandbox.com/product/432,1,101.46,40.88,In Stock,2022-07-06,2022,7,July,Premium,Good
433,Lightweight Chain,PageTurner,Jewelry,8.63,13.95,3.3,486,0,SKU-JEW-0433,"accessories, handmade, fashion",High-quality lightweight chain from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2023-12-15 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Chain,https://scrapingsandbox.com/product/433,1,5.32,38.14,Out of Stock,2023-12-15,2023,12,December,Budget,Average
434,Organic Face Serum,SoundWave,Beauty,104.4,,4.6,53,1,SKU-BEA-0434,"skincare, cosmetics, self-care",High-quality organic face serum from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-06 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Face,https://scrapingsandbox.com/product/434,0,0.0,0.0,In Stock,2022-02-06,2022,2,February,Premium,Excellent
435,Limited Edition Label Maker,PlayZone,Office Supplies,91.83,150.94,3.1,399,1,SKU-OFF-0435,"organization, work",High-quality limited edition label maker from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2022-11-04 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Label,https://scrapingsandbox.com/product/435,1,59.11,39.16,In Stock,2022-11-04,2022,11,November,Affordable,Average
436,Heavy-Duty Coaster Set,PlayZone,Home & Garden,148.85,,4.5,492,1,SKU-HOM-0436,"kitchen, living room, garden",High-quality heavy-duty coaster set from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2022-11-08 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Coaster,https://scrapingsandbox.com/product/436,0,0.0,0.0,In Stock,2022-11-08,2022,11,November,Premium,Excellent
437,Smart Pen Set,CozyCorner,Office Supplies,114.75,173.87,3.6,124,1,SKU-OFF-0437,"desk, organization",High-quality smart pen set from CozyCorner. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-04-15 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Pen,https://scrapingsandbox.com/product/437,1,59.12,34.0,In Stock,2023-04-15,2023,4,April,Premium,Good
438,Portable Hoodie,UrbanThread,Clothing,189.43,,4.2,373,1,SKU-CLO-0438,unisex,High-quality portable hoodie from UrbanThread. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2022-04-12 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Hoodie,https://scrapingsandbox.com/product/438,0,0.0,0.0,In Stock,2022-04-12,2022,4,April,Luxury,Very Good
439,Portable Coloring Book,PlayZone,Books,92.44,,4.7,365,0,SKU-BOO-0439,"literature, paperback",High-quality portable coloring book from PlayZone. Perfect for everyday use. Features premium materials and thoughtful design. This books product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-16 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Coloring,https://scrapingsandbox.com/product/439,0,0.0,0.0,Out of Stock,2023-07-16,2023,7,July,Affordable,Excellent
440,Lightweight Sunglasses,TasteBud,Clothing,13.69,19.55,4.8,476,1,SKU-CLO-0440,"fashion, apparel, streetwear",High-quality lightweight sunglasses from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2023-02-09 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Sunglasses,https://scrapingsandbox.com/product/440,1,5.86,29.97,In Stock,2023-02-09,2023,2,February,Budget,Excellent
441,Compact Hair Pin,TasteBud,Jewelry,24.18,,3.4,225,1,SKU-JEW-0441,"sterling, fashion",High-quality compact hair pin from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-06 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Hair,https://scrapingsandbox.com/product/441,0,0.0,0.0,In Stock,2022-03-06,2022,3,March,Budget,Average
442,Eco-Friendly SSD Drive,ProGear,Electronics,37.34,,3.2,79,0,SKU-ELE-0442,gadgets,High-quality eco-friendly ssd drive from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-04 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=SSD,https://scrapingsandbox.com/product/442,0,0.0,0.0,Out of Stock,2023-03-04,2023,3,March,Budget,Average
443,Professional Whiteboard,SoundWave,Office Supplies,38.11,,4.8,264,1,SKU-OFF-0443,desk,High-quality professional whiteboard from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-06-04 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Whiteboard,https://scrapingsandbox.com/product/443,0,0.0,0.0,In Stock,2023-06-04,2023,6,June,Budget,Excellent
444,Classic Skipping Rope,TasteBud,Sports,80.22,,3.3,13,1,SKU-SPO-0444,outdoor,High-quality classic skipping rope from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-09 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Skipping,https://scrapingsandbox.com/product/444,0,0.0,0.0,In Stock,2022-01-09,2022,1,January,Affordable,Average
445,Pro Dollhouse,SoundWave,Toys,12.0,,4.0,63,1,SKU-TOY-0445,"games, fun, educational",High-quality pro dollhouse from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2022-06-14 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Dollhouse,https://scrapingsandbox.com/product/445,0,0.0,0.0,In Stock,2022-06-14,2022,6,June,Budget,Very Good
446,Limited Edition Pendant,CozyCorner,Jewelry,98.13,148.5,4.4,400,1,SKU-JEW-0446,"luxury, handmade, sterling",High-quality limited edition pendant from CozyCorner. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2022-05-18 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Pendant,https://scrapingsandbox.com/product/446,1,50.37,33.92,In Stock,2022-05-18,2022,5,May,Affordable,Very Good
447,Advanced Correction Tape,VitalLife,Office Supplies,39.66,,4.0,477,1,SKU-OFF-0447,"desk, organization",High-quality advanced correction tape from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-09-21 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Correction,https://scrapingsandbox.com/product/447,0,0.0,0.0,In Stock,2023-09-21,2023,9,September,Budget,Very Good
448,Advanced Screen Protector,PawPal,Electronics,186.81,,4.3,282,1,SKU-ELE-0448,"tech, gadgets, USB",High-quality advanced screen protector from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-06-30 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Screen,https://scrapingsandbox.com/product/448,0,0.0,0.0,In Stock,2023-06-30,2023,6,June,Luxury,Very Good
449,Compact Spark Plug,StyleCraft,Automotive,108.04,,4.5,226,0,SKU-AUT-0449,"car, travel",High-quality compact spark plug from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2022-04-27 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Spark,https://scrapingsandbox.com/product/449,0,0.0,0.0,Out of Stock,2022-04-27,2022,4,April,Premium,Excellent
450,Limited Edition Floor Mat,CozyCorner,Automotive,127.16,,3.2,490,1,SKU-AUT-0450,"accessories, maintenance",High-quality limited edition floor mat from CozyCorner. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2023-04-04 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Floor,https://scrapingsandbox.com/product/450,0,0.0,0.0,In Stock,2023-04-04,2023,4,April,Premium,Average
451,Pro Hoodie,UrbanThread,Clothing,72.15,,4.9,120,1,SKU-CLO-0451,streetwear,High-quality pro hoodie from UrbanThread. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-31 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Hoodie,https://scrapingsandbox.com/product/451,0,0.0,0.0,In Stock,2022-07-31,2022,7,July,Affordable,Excellent
452,Portable Ab Wheel,UrbanThread,Sports,65.37,,4.7,31,0,SKU-SPO-0452,"training, gym",High-quality portable ab wheel from UrbanThread. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2022-08-17 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Ab,https://scrapingsandbox.com/product/452,0,0.0,0.0,Out of Stock,2022-08-17,2022,8,August,Affordable,Excellent
453,Pro Ice Scraper,StyleCraft,Automotive,76.87,,4.7,233,1,SKU-AUT-0453,"maintenance, travel",High-quality pro ice scraper from StyleCraft. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-17 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Ice,https://scrapingsandbox.com/product/453,0,0.0,0.0,In Stock,2022-02-17,2022,2,February,Affordable,Excellent
454,Handcrafted SSD Drive,VitalLife,Electronics,142.86,198.79,3.6,347,1,SKU-ELE-0454,digital,High-quality handcrafted ssd drive from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-27 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=SSD,https://scrapingsandbox.com/product/454,1,55.93,28.14,In Stock,2023-08-27,2023,8,August,Premium,Good
455,Classic Tea Collection,HomeNest,Food & Beverage,130.9,,3.1,228,1,SKU-FOO-0455,"gourmet, drinks",High-quality classic tea collection from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2023-05-05 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Tea,https://scrapingsandbox.com/product/455,0,0.0,0.0,In Stock,2023-05-05,2023,5,May,Premium,Average
456,Essential Floor Mat,TasteBud,Automotive,129.18,193.27,3.3,430,1,SKU-AUT-0456,"car, accessories, safety",High-quality essential floor mat from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-08 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Floor,https://scrapingsandbox.com/product/456,1,64.09,33.16,In Stock,2022-02-08,2022,2,February,Premium,Average
457,Compact Board Game,PageTurner,Toys,102.16,,4.6,222,1,SKU-TOY-0457,"kids, games, fun",High-quality compact board game from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2022-06-18 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Board,https://scrapingsandbox.com/product/457,0,0.0,0.0,In Stock,2022-06-18,2022,6,June,Premium,Excellent
458,Premium Guitar Strings,DeskMate,Music,166.64,266.95,4.8,291,1,SKU-MUS-0458,"instruments, audio, recording",High-quality premium guitar strings from DeskMate. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2023-04-23 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Guitar,https://scrapingsandbox.com/product/458,1,100.31,37.58,In Stock,2023-04-23,2023,4,April,Luxury,Excellent
459,Compact Olive Oil,ProGear,Food & Beverage,188.11,,4.8,192,1,SKU-FOO-0459,"organic, snacks, drinks",High-quality compact olive oil from ProGear. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-27 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Olive,https://scrapingsandbox.com/product/459,0,0.0,0.0,In Stock,2023-08-27,2023,8,August,Luxury,Excellent
460,Handcrafted Paint Set,PageTurner,Art,30.3,,4.4,362,1,SKU-ART-0460,"supplies, creative, drawing",High-quality handcrafted paint set from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2022-04-01 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Paint,https://scrapingsandbox.com/product/460,0,0.0,0.0,In Stock,2022-04-01,2022,4,April,Budget,Very Good
461,Vintage Cufflinks,HomeNest,Jewelry,175.08,255.69,4.3,296,1,SKU-JEW-0461,"luxury, fashion",High-quality vintage cufflinks from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-26 00:00:00,https://placehold.co/400x400/3b82f6/ffffff?text=Cufflinks,https://scrapingsandbox.com/product/461,1,80.61,31.53,In Stock,2023-01-26,2023,1,January,Luxury,Very Good
462,Ultra Clock,TechVault,Home & Garden,150.28,204.96,3.7,290,1,SKU-HOM-0462,"decor, kitchen, cozy",High-quality ultra clock from TechVault. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-22 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Clock,https://scrapingsandbox.com/product/462,1,54.68,26.68,In Stock,2023-03-22,2023,3,March,Luxury,Good
463,Vintage Coconut Water,PageTurner,Food & Beverage,185.58,,4.7,344,1,SKU-FOO-0463,"organic, gourmet",High-quality vintage coconut water from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2022-09-14 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Coconut,https://scrapingsandbox.com/product/463,0,0.0,0.0,In Stock,2022-09-14,2022,9,September,Luxury,Excellent
464,Smart Pop Filter,VitalLife,Music,136.32,197.59,4.4,272,0,SKU-MUS-0464,"instruments, accessories, performance",High-quality smart pop filter from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-29 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Pop,https://scrapingsandbox.com/product/464,1,61.27,31.01,Out of Stock,2022-03-29,2022,3,March,Premium,Very Good
465,Portable Calligraphy Set,TasteBud,Art,49.68,,3.8,323,1,SKU-ART-0465,supplies,High-quality portable calligraphy set from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2022-01-08 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Calligraphy,https://scrapingsandbox.com/product/465,0,0.0,0.0,In Stock,2022-01-08,2022,1,January,Budget,Good
466,Essential Stencil Set,FitPro,Art,72.64,,4.4,147,0,SKU-ART-0466,"supplies, painting",High-quality essential stencil set from FitPro. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-28 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Stencil,https://scrapingsandbox.com/product/466,0,0.0,0.0,Out of Stock,2022-03-28,2022,3,March,Affordable,Very Good
467,Ultra Locket,VitalLife,Jewelry,132.16,196.07,3.5,303,1,SKU-JEW-0467,"luxury, sterling, fashion",High-quality ultra locket from VitalLife. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-20 00:00:00,https://placehold.co/400x400/6366f1/ffffff?text=Locket,https://scrapingsandbox.com/product/467,1,63.91,32.6,In Stock,2023-01-20,2023,1,January,Premium,Good
